,Airline,Source,Destination,Duration,Total_Stops,Additional_Info,Price,Date,Month,Year,Arrival_hr,Arrival_min,Departure_hr,Departure_min
382,3,3,3,180,0.0,3,4823.0,9,4,2019,19,55,16,55
383,10,10,10,930,1.0,10,8452.0,1,5,2019,22,40,7,10
384,6,6,6,690,1.0,6,12524.0,6,6,2019,19,0,7,30
385,8,8,8,140,0.0,8,3384.0,27,3,2019,20,5,17,45
386,4,4,4,1425,1.0,4,10262.0,1,6,2019,19,0,19,15
387,8,8,8,90,0.0,8,1965.0,18,6,2019,14,45,13,15
388,3,3,3,155,0.0,3,4804.0,18,5,2019,0,50,22,15
389,4,4,4,1485,1.0,4,16079.0,27,5,2019,19,0,18,15
390,4,4,4,1295,2.0,4,13292.0,1,6,2019,19,0,21,25
391,0,0,0,330,1.0,0,6751.0,9,5,2019,13,25,7,55
392,1,1,1,735,1.0,1,8669.0,15,5,2019,19,15,7,0
393,3,3,3,485,1.0,3,14871.0,3,3,2019,1,35,17,30
394,4,4,4,300,1.0,4,12898.0,21,5,2019,19,0,14,0
395,8,8,8,170,0.0,8,3919.0,6,6,2019,12,20,9,30
396,6,6,6,385,1.0,6,36983.0,1,3,2019,19,15,12,50
397,3,3,3,140,0.0,3,3597.0,3,6,2019,21,55,19,35
398,1,1,1,165,0.0,1,10741.0,9,3,2019,19,45,17,0
399,1,1,1,765,2.0,1,11432.0,6,6,2019,5,35,16,50
400,4,4,4,950,1.0,4,11087.0,12,3,2019,10,45,18,55
401,4,4,4,1620,2.0,4,13292.0,3,6,2019,12,35,9,35
402,1,1,1,1585,3.0,1,10493.0,15,6,2019,7,40,5,15
403,2,2,2,175,0.0,2,7631.0,9,3,2019,10,40,7,45
404,1,1,1,1490,2.0,1,13381.0,6,6,2019,7,40,6,50
405,4,4,4,520,1.0,4,13731.0,6,6,2019,4,40,20,0
406,1,1,1,1545,2.0,1,11911.0,21,5,2019,7,40,5,55
407,3,3,3,170,0.0,3,4591.0,18,4,2019,2,20,23,30
408,6,6,6,375,1.0,6,14848.0,3,6,2019,19,15,13,0
409,6,6,6,630,1.0,6,8266.0,12,6,2019,19,15,8,45
410,1,1,1,1560,2.0,1,12392.0,18,5,2019,19,15,17,15
411,4,4,4,1025,1.0,4,13044.0,12,6,2019,12,0,18,55
412,4,4,4,1280,1.0,4,12898.0,21,5,2019,4,25,7,5
413,4,4,4,335,1.0,4,12242.0,21,3,2019,4,25,22,50
414,3,3,3,170,0.0,3,3943.0,18,5,2019,13,0,10,10
415,10,10,10,1550,1.0,10,11105.0,24,3,2019,22,10,20,20
416,4,4,4,730,1.0,4,14388.0,12,5,2019,9,20,21,10
417,4,4,4,1025,2.0,4,13014.0,18,5,2019,12,35,19,30
418,6,6,6,510,1.0,6,15411.0,6,3,2019,18,50,10,20
419,4,4,4,1385,1.0,4,16289.0,9,3,2019,18,50,19,45
420,3,3,3,560,1.0,3,6442.0,15,5,2019,16,10,6,50
421,4,4,4,475,1.0,4,10844.0,18,5,2019,16,20,8,25
422,4,4,4,90,0.0,4,5678.0,18,5,2019,11,50,10,20
423,3,3,3,170,0.0,3,6906.0,12,4,2019,2,20,23,30
424,8,8,8,135,0.0,8,3543.0,21,5,2019,12,0,9,45
425,4,4,4,600,1.0,4,14714.0,6,6,2019,19,0,9,0
426,11,11,11,155,0.0,11,11793.0,3,3,2019,18,35,16,0
427,6,6,6,465,1.0,6,14323.0,15,5,2019,19,15,11,30
428,8,8,8,175,0.0,8,3971.0,9,4,2019,0,5,21,10
429,10,10,10,1580,1.0,10,8452.0,6,5,2019,22,40,20,20
430,10,10,10,160,0.0,10,5403.0,12,4,2019,9,40,7,0
431,6,6,6,660,1.0,6,13727.0,9,5,2019,21,0,10,0
432,1,1,1,1165,2.0,1,12639.0,1,4,2019,5,25,10,0
433,4,4,4,175,0.0,4,5198.0,18,4,2019,18,10,15,15
434,10,10,10,165,0.0,10,4878.0,1,6,2019,22,15,19,30
435,4,4,4,1395,1.0,4,12373.0,18,5,2019,19,0,19,45
436,6,6,6,540,1.0,6,8552.0,3,3,2019,16,10,7,10
437,10,10,10,190,0.0,10,6741.0,21,4,2019,17,50,14,40
438,6,6,6,385,1.0,6,6481.0,9,4,2019,19,15,12,50
439,6,6,6,520,1.0,6,7354.0,6,6,2019,19,15,10,35
440,1,1,1,170,0.0,1,5228.0,21,4,2019,23,55,21,5
441,4,4,4,740,1.0,4,10844.0,12,5,2019,20,45,8,25
442,3,3,3,320,1.0,3,6347.0,18,5,2019,12,10,6,50
443,1,1,1,240,1.0,1,5013.0,15,3,2019,12,15,8,15
444,4,4,4,585,1.0,4,9663.0,9,6,2019,4,40,18,55
445,3,3,3,175,0.0,3,4823.0,6,4,2019,21,20,18,25
446,1,1,1,1580,2.0,1,13381.0,24,6,2019,19,15,16,55
447,8,8,8,135,0.0,8,3543.0,1,6,2019,12,0,9,45
448,4,4,4,585,1.0,4,9663.0,15,5,2019,4,40,18,55
449,4,4,4,1495,1.0,4,7064.0,1,4,2019,19,50,18,55
450,4,4,4,715,1.0,4,10262.0,9,6,2019,19,0,7,5
451,1,1,1,500,2.0,1,13013.0,1,6,2019,19,15,10,55
452,4,4,4,1045,2.0,4,15339.0,27,6,2019,12,35,19,10
453,2,2,2,170,0.0,2,4937.0,18,4,2019,14,30,11,40
454,3,3,3,425,1.0,3,6818.0,6,6,2019,12,10,5,5
455,1,1,1,1275,2.0,1,10441.0,18,5,2019,19,15,22,0
456,4,4,4,300,1.0,4,5177.0,3,4,2019,19,0,14,0
457,3,3,3,145,0.0,3,3858.0,27,6,2019,14,0,11,35
458,3,3,3,315,1.0,3,6534.0,18,5,2019,2,15,21,0
459,6,6,6,910,1.0,6,6795.0,15,6,2019,1,30,10,20
460,6,6,6,705,1.0,6,9736.0,3,6,2019,19,15,7,30
461,4,4,4,180,0.0,4,7229.0,1,5,2019,22,50,19,50
462,8,8,8,295,1.0,8,4957.0,24,4,2019,22,50,17,55
463,3,3,3,165,0.0,3,7648.0,9,3,2019,8,45,6,0
464,8,8,8,150,0.0,8,3873.0,15,6,2019,17,25,14,55
465,4,4,4,585,1.0,4,14388.0,12,5,2019,4,40,18,55
466,3,3,3,160,0.0,3,5618.0,6,3,2019,19,55,17,15
467,6,6,6,390,1.0,6,7408.0,9,6,2019,1,30,19,0
468,0,0,0,330,1.0,0,13774.0,3,3,2019,22,15,16,45
469,10,10,10,160,0.0,10,4668.0,3,5,2019,9,40,7,0
470,4,4,4,2045,2.0,4,13082.0,21,3,2019,4,25,18,20
471,1,1,1,925,1.0,1,8669.0,3,6,2019,19,15,3,50
472,3,3,3,570,1.0,3,6316.0,24,6,2019,1,30,16,0
473,4,4,4,365,1.0,4,12583.0,6,3,2019,4,25,22,20
474,10,10,10,160,0.0,10,7923.0,9,3,2019,18,50,16,10
475,2,2,2,350,1.0,2,7378.0,3,3,2019,12,50,7,0
476,10,10,10,165,0.0,10,4878.0,3,6,2019,22,15,19,30
477,4,4,4,1640,1.0,4,10844.0,18,5,2019,19,50,16,30
478,4,4,4,180,0.0,4,7229.0,3,4,2019,11,20,8,20
479,8,8,8,315,1.0,8,6297.0,21,5,2019,11,20,6,5
480,4,4,4,960,1.0,4,8529.0,12,6,2019,12,0,20,0
481,6,6,6,420,1.0,6,13727.0,18,5,2019,21,0,14,0
482,8,8,8,520,1.0,8,6643.0,24,5,2019,17,15,8,35
483,6,6,6,540,1.0,6,10197.0,9,5,2019,19,0,10,0
484,8,8,8,140,0.0,8,4911.0,21,4,2019,0,40,22,20
485,3,3,3,140,0.0,3,6482.0,6,3,2019,7,35,5,15
486,4,4,4,380,1.0,4,26890.0,1,3,2019,15,15,8,55
487,3,3,3,265,1.0,3,3717.0,18,5,2019,23,45,19,20
488,3,3,3,140,0.0,3,3597.0,1,6,2019,15,35,13,15
489,1,1,1,665,2.0,1,10846.0,18,3,2019,22,10,11,5
490,1,1,1,1015,1.0,1,14069.0,1,3,2019,22,45,5,50
491,4,4,4,825,1.0,4,5177.0,1,4,2019,12,35,22,50
492,1,1,1,1545,2.0,1,14641.0,6,3,2019,7,40,5,55
493,3,3,3,835,1.0,3,6442.0,6,6,2019,22,30,8,35
494,1,1,1,315,1.0,1,5704.0,21,3,2019,23,0,17,45
495,4,4,4,1155,1.0,4,9663.0,6,5,2019,9,20,14,5
496,4,4,4,450,1.0,4,14714.0,6,6,2019,4,25,20,55
497,4,4,4,540,1.0,4,5406.0,1,4,2019,19,0,10,0
498,10,10,10,1440,1.0,10,8610.0,15,5,2019,20,20,20,20
499,4,4,4,1090,2.0,4,14237.0,12,6,2019,12,35,18,25
500,3,3,3,175,0.0,3,4823.0,9,6,2019,10,5,7,10
501,3,3,3,90,0.0,3,2227.0,27,3,2019,21,35,20,5
502,4,4,4,1280,1.0,4,12373.0,18,5,2019,4,25,7,5
503,1,1,1,375,1.0,1,8372.0,6,6,2019,19,15,13,0
504,4,4,4,870,1.0,4,17024.0,3,3,2019,4,25,13,55
505,1,1,1,80,0.0,1,3100.0,27,5,2019,22,25,21,5
506,4,4,4,775,1.0,4,14053.0,9,3,2019,19,45,6,50
507,3,3,3,145,0.0,3,3540.0,9,5,2019,7,40,5,15
508,10,10,10,1350,1.0,10,9345.0,21,5,2019,18,50,20,20
509,4,4,4,1375,2.0,4,10368.0,1,6,2019,4,25,5,30
510,4,4,4,325,1.0,4,26890.0,1,3,2019,12,25,7,0
511,8,8,8,85,0.0,8,5755.0,9,3,2019,10,15,8,50
512,4,4,4,435,1.0,4,7832.0,21,3,2019,16,10,8,55
513,4,4,4,740,1.0,4,14388.0,6,5,2019,20,45,8,25
514,1,1,1,1210,2.0,1,8839.0,27,6,2019,9,25,13,15
515,1,1,1,1275,2.0,1,22096.0,3,3,2019,19,15,22,0
516,10,10,10,135,0.0,10,3687.0,27,5,2019,9,20,7,5
517,6,6,6,630,1.0,6,9627.0,15,5,2019,19,0,8,30
518,6,6,6,845,1.0,6,13542.0,21,3,2019,1,35,11,30
519,3,3,3,170,0.0,3,4423.0,27,4,2019,6,50,4,0
520,3,3,3,985,2.0,3,8899.0,3,3,2019,21,20,4,55
521,8,8,8,315,1.0,8,5583.0,21,4,2019,11,20,6,5
522,0,0,0,830,1.0,0,6752.0,27,5,2019,6,35,16,45
523,8,8,8,135,0.0,8,3543.0,21,5,2019,10,35,8,20
524,4,4,4,435,1.0,4,7832.0,21,3,2019,15,15,8,0
525,1,1,1,1625,2.0,1,10991.0,1,5,2019,8,55,5,50
526,4,4,4,1655,1.0,4,12898.0,27,5,2019,12,35,9,0
527,4,4,4,300,1.0,4,12898.0,27,5,2019,19,0,14,0
528,2,2,2,170,0.0,2,3398.0,24,5,2019,14,30,11,40
529,1,1,1,170,0.0,1,5201.0,24,4,2019,8,0,5,10
530,1,1,1,920,2.0,1,13873.0,6,5,2019,1,20,10,0
531,1,1,1,320,1.0,1,7384.0,15,6,2019,23,0,17,40
532,4,4,4,610,1.0,4,10262.0,6,6,2019,4,25,18,15
533,4,4,4,1655,1.0,4,10031.0,24,3,2019,12,0,8,25
534,4,4,4,575,1.0,4,12384.0,6,5,2019,19,10,9,35
535,4,4,4,1690,1.0,4,7757.0,9,5,2019,18,15,14,5
536,4,4,4,840,1.0,4,17261.0,6,3,2019,11,25,21,25
537,8,8,8,155,0.0,8,7298.0,1,3,2019,12,5,9,30
538,4,4,4,175,0.0,4,7229.0,6,4,2019,18,10,15,15
539,3,3,3,155,0.0,3,4174.0,1,4,2019,7,15,4,40
540,3,3,3,280,1.0,3,5699.0,18,5,2019,22,15,17,35
541,1,1,1,150,0.0,1,4880.0,24,4,2019,16,45,14,15
542,1,1,1,675,1.0,1,15284.0,6,3,2019,19,15,8,0
543,4,4,4,475,1.0,4,13759.0,24,3,2019,16,20,8,25
544,10,10,10,530,1.0,10,16092.0,24,3,2019,18,45,9,55
545,3,3,3,85,0.0,3,4392.0,9,3,2019,7,45,6,20
546,4,4,4,940,1.0,4,10262.0,24,6,2019,12,35,20,55
547,8,8,8,155,0.0,8,3841.0,12,6,2019,9,30,6,55
548,2,2,2,175,0.0,2,5048.0,1,6,2019,10,40,7,45
549,1,1,1,805,1.0,1,11096.0,21,5,2019,20,25,7,0
550,3,3,3,275,1.0,3,5073.0,24,4,2019,12,10,7,35
551,4,4,4,1110,1.0,4,19828.0,3,3,2019,4,25,9,55
552,10,10,10,135,0.0,10,3739.0,21,3,2019,9,20,7,5
553,1,1,1,2295,2.0,1,10598.0,9,3,2019,19,15,5,0
554,4,4,4,185,0.0,4,7229.0,15,6,2019,22,0,18,55
555,10,10,10,1550,1.0,10,8610.0,1,4,2019,18,50,17,0
556,10,10,10,190,0.0,10,6216.0,9,5,2019,17,50,14,40
557,1,1,1,170,0.0,1,6961.0,9,6,2019,16,10,13,20
558,4,4,4,690,1.0,4,10703.0,6,5,2019,21,5,9,35
559,4,4,4,395,1.0,4,14151.0,15,5,2019,23,35,17,0
560,4,4,4,1655,1.0,4,8586.0,9,5,2019,10,5,6,30
561,3,3,3,155,0.0,3,4488.0,12,4,2019,22,55,20,20
562,6,6,6,450,1.0,6,7408.0,15,6,2019,1,30,18,0
563,4,4,4,195,0.0,4,5443.0,18,4,2019,14,15,11,0
564,4,4,4,575,1.0,4,10539.0,12,6,2019,19,10,9,35
565,6,6,6,750,1.0,6,7723.0,1,6,2019,1,30,13,0
566,6,6,6,680,1.0,6,15411.0,6,3,2019,18,50,7,30
567,4,4,4,180,0.0,4,7229.0,21,5,2019,10,10,7,10
568,3,3,3,155,0.0,3,4804.0,21,6,2019,22,55,20,20
569,4,4,4,90,0.0,4,4050.0,3,3,2019,4,25,2,55
570,4,4,4,1570,1.0,4,14151.0,18,5,2019,19,10,17,0
571,8,8,8,295,1.0,8,4957.0,6,4,2019,22,50,17,55
572,1,1,1,165,0.0,1,7591.0,3,3,2019,23,55,21,10
573,4,4,4,520,1.0,4,11134.0,24,3,2019,22,35,13,55
574,3,3,3,425,1.0,3,6600.0,27,5,2019,12,10,5,5
575,1,1,1,165,0.0,1,4966.0,9,3,2019,23,55,21,10
576,1,1,1,1490,2.0,1,15481.0,1,6,2019,7,40,6,50
577,8,8,8,140,0.0,8,5515.0,1,3,2019,0,40,22,20
578,4,4,4,660,1.0,4,14714.0,15,6,2019,19,0,8,0
579,2,2,2,540,1.0,2,4959.0,15,6,2019,19,35,10,35
580,4,4,4,175,0.0,4,7229.0,21,4,2019,14,5,11,10
581,1,1,1,185,0.0,1,6094.0,15,5,2019,21,10,18,5
582,0,0,0,155,0.0,0,4409.0,24,4,2019,12,55,10,20
583,6,6,6,780,1.0,6,9794.0,18,5,2019,19,0,6,0
584,4,4,4,85,0.0,4,5678.0,3,4,2019,4,20,2,55
585,3,3,3,455,1.0,3,6442.0,15,6,2019,16,10,8,35
586,10,10,10,160,0.0,10,4878.0,18,5,2019,9,40,7,0
587,4,4,4,775,1.0,4,12446.0,24,3,2019,10,5,21,10
588,4,4,4,1760,2.0,4,16704.0,9,5,2019,4,25,23,5
589,4,4,4,300,1.0,4,9134.0,15,3,2019,10,45,5,45
590,4,4,4,520,1.0,4,8586.0,15,5,2019,4,40,20,0
591,4,4,4,180,0.0,4,7229.0,1,6,2019,10,10,7,10
592,4,4,4,180,0.0,4,6144.0,21,4,2019,10,10,7,10
593,1,1,1,165,0.0,1,6961.0,18,5,2019,12,45,10,0
594,4,4,4,730,1.0,4,10844.0,9,5,2019,4,40,16,30
595,3,3,3,140,0.0,3,3597.0,21,5,2019,21,55,19,35
596,8,8,8,475,1.0,8,7139.0,21,3,2019,18,15,10,20
597,1,1,1,1775,2.0,1,25139.0,6,3,2019,15,15,9,40
598,4,4,4,1615,2.0,4,10368.0,1,6,2019,12,35,9,40
599,1,1,1,765,1.0,1,5117.0,6,4,2019,9,25,20,40
600,6,6,6,455,1.0,6,9211.0,18,5,2019,19,15,11,40
601,8,8,8,150,0.0,8,4174.0,15,4,2019,19,40,17,10
602,6,6,6,705,1.0,6,10786.0,27,5,2019,19,15,7,30
603,4,4,4,1420,1.0,4,9134.0,15,3,2019,7,40,8,0
604,4,4,4,830,2.0,4,13376.0,1,6,2019,4,25,14,35
605,1,1,1,770,1.0,1,6955.0,21,3,2019,10,50,22,0
606,4,4,4,590,1.0,4,10844.0,9,5,2019,18,15,8,25
607,0,0,0,150,0.0,0,3807.0,1,4,2019,22,25,19,55
608,4,4,4,1315,1.0,4,9663.0,1,5,2019,12,0,14,5
609,4,4,4,1570,1.0,4,12373.0,9,5,2019,4,25,2,15
610,8,8,8,175,0.0,8,4991.0,1,5,2019,0,5,21,10
611,1,1,1,1215,1.0,1,6745.0,21,3,2019,19,15,23,0
612,4,4,4,1210,1.0,4,10262.0,15,6,2019,19,0,22,50
613,4,4,4,655,1.0,4,6540.0,27,3,2019,4,25,17,30
614,8,8,8,150,0.0,8,3873.0,6,4,2019,19,40,17,10
615,4,4,4,1270,1.0,4,15554.0,9,5,2019,19,0,21,50
616,3,3,3,155,0.0,3,4804.0,27,5,2019,22,55,20,20
617,4,4,4,1240,1.0,4,7438.0,27,3,2019,19,45,23,5
618,0,0,0,170,0.0,0,6181.0,3,5,2019,7,45,4,55
619,6,6,6,390,1.0,6,9424.0,1,5,2019,1,30,19,0
620,1,1,1,1800,2.0,1,12725.0,12,3,2019,23,25,17,25
621,1,1,1,790,1.0,1,6046.0,15,3,2019,21,25,8,15
622,8,8,8,175,0.0,8,3971.0,15,6,2019,0,5,21,10
623,4,4,4,1080,1.0,4,12692.0,6,6,2019,14,25,20,25
624,3,3,3,480,1.0,3,7451.0,6,3,2019,22,20,14,20
625,4,4,4,525,1.0,4,13817.0,12,3,2019,7,40,22,55
626,4,4,4,750,1.0,4,10703.0,6,5,2019,22,5,9,35
627,4,4,4,800,1.0,4,13817.0,12,3,2019,10,45,21,25
628,4,4,4,370,1.0,4,27210.0,15,3,2019,5,5,22,55
629,4,4,4,450,1.0,4,13941.0,18,5,2019,4,40,21,10
630,1,1,1,1155,1.0,1,10246.0,1,3,2019,12,15,17,0
631,3,3,3,155,0.0,3,4804.0,6,5,2019,19,50,17,15
632,0,0,0,720,1.0,0,6810.0,6,6,2019,10,40,22,40
633,4,4,4,180,0.0,4,5198.0,1,5,2019,11,20,8,20
634,10,10,10,170,0.0,10,5613.0,3,5,2019,23,50,21,0
635,3,3,3,85,0.0,3,4784.0,3,3,2019,22,45,21,20
636,4,4,4,1385,1.0,4,5406.0,21,3,2019,18,50,19,45
637,1,1,1,170,0.0,1,5228.0,27,4,2019,16,10,13,20
638,4,4,4,1325,1.0,4,12898.0,27,5,2019,19,0,20,55
639,1,1,1,135,0.0,1,4667.0,15,6,2019,13,55,11,40
640,4,4,4,345,1.0,4,14781.0,21,5,2019,19,50,14,5
641,10,10,10,170,0.0,10,5403.0,21,4,2019,12,35,9,45
642,4,4,4,570,1.0,4,9899.0,12,6,2019,23,35,14,5
643,4,4,4,535,2.0,4,13029.0,21,5,2019,4,25,19,30
644,10,10,10,1065,1.0,10,9187.0,18,5,2019,10,45,17,0
645,3,3,3,170,0.0,3,4823.0,24,5,2019,22,50,20,0
646,1,1,1,1305,2.0,1,8665.0,27,3,2019,19,15,21,30
647,3,3,3,755,1.0,3,14871.0,6,3,2019,21,0,8,25
648,3,3,3,90,0.0,3,4049.0,21,6,2019,7,55,6,25
649,1,1,1,135,0.0,1,4667.0,12,6,2019,13,55,11,40
650,3,3,3,235,1.0,3,4226.0,9,4,2019,23,50,19,55
651,1,1,1,165,0.0,1,7591.0,3,3,2019,8,55,6,10
652,4,4,4,450,1.0,4,19225.0,6,3,2019,13,15,5,45
653,4,4,4,1040,1.0,4,12898.0,27,5,2019,12,35,19,15
654,3,3,3,90,0.0,3,2754.0,9,6,2019,13,30,12,0
655,8,8,8,90,0.0,8,1965.0,3,5,2019,14,45,13,15
656,1,1,1,1830,2.0,1,12835.0,24,3,2019,23,15,16,45
657,5,5,5,300,1.0,5,52229.0,1,3,2019,10,45,5,45
658,6,6,6,675,1.0,6,14533.0,15,5,2019,19,15,8,0
659,10,10,10,170,0.0,10,4668.0,24,6,2019,12,35,9,45
660,4,4,4,1145,1.0,4,11822.0,9,4,2019,12,35,17,30
661,4,4,4,395,1.0,4,6017.0,27,3,2019,4,25,21,50
662,4,4,4,450,1.0,4,14714.0,9,6,2019,19,0,11,30
663,8,8,8,135,0.0,8,3597.0,9,6,2019,10,35,8,20
664,0,0,0,165,0.0,0,3383.0,24,4,2019,13,55,11,10
665,1,1,1,765,2.0,1,11642.0,18,5,2019,5,35,16,50
666,10,10,10,170,0.0,10,5403.0,27,4,2019,23,50,21,0
667,1,1,1,1595,2.0,1,14221.0,3,3,2019,19,15,16,40
668,4,4,4,775,1.0,4,8586.0,18,5,2019,10,5,21,10
669,3,3,3,90,0.0,3,4049.0,12,6,2019,10,40,9,10
670,4,4,4,520,1.0,4,10262.0,3,6,2019,4,25,19,45
671,6,6,6,840,1.0,6,7888.0,21,5,2019,21,0,7,0
672,1,1,1,1410,2.0,1,8236.0,21,3,2019,19,15,19,45
673,1,1,1,1795,2.0,1,12961.0,6,6,2019,19,15,13,20
674,4,4,4,1330,1.0,4,8586.0,9,5,2019,4,40,6,30
675,3,3,3,290,1.0,3,5279.0,18,5,2019,13,0,8,10
676,2,2,2,165,0.0,2,3419.0,18,6,2019,23,40,20,55
677,4,4,4,810,2.0,4,13292.0,15,6,2019,19,0,5,30
678,4,4,4,800,1.0,4,13067.0,15,5,2019,9,45,20,25
679,3,3,3,140,0.0,3,3597.0,3,5,2019,15,35,13,15
680,4,4,4,715,1.0,4,15554.0,18,5,2019,19,0,7,5
681,3,3,3,310,1.0,3,6027.0,15,5,2019,22,15,17,5
682,4,4,4,705,1.0,4,14781.0,9,5,2019,18,15,6,30
683,4,4,4,830,2.0,4,13376.0,1,6,2019,4,25,14,35
684,3,3,3,180,0.0,3,3943.0,27,5,2019,0,15,21,15
685,2,2,2,370,1.0,2,5842.0,12,6,2019,13,35,7,25
686,3,3,3,140,0.0,3,4326.0,15,3,2019,7,35,5,15
687,6,6,6,645,1.0,6,8937.0,1,6,2019,19,15,8,30
688,1,1,1,135,0.0,1,3670.0,21,3,2019,13,55,11,40
689,3,3,3,175,0.0,3,4823.0,18,6,2019,21,20,18,25
690,4,4,4,90,0.0,4,2071.0,3,4,2019,21,5,19,35
691,6,6,6,455,1.0,6,6093.0,27,6,2019,22,30,14,55
692,10,10,10,1595,1.0,10,11682.0,24,3,2019,22,55,20,20
693,3,3,3,285,1.0,3,7774.0,3,3,2019,10,10,5,25
694,4,4,4,1285,1.0,4,13067.0,12,5,2019,14,25,17,0
695,3,3,3,515,1.0,3,7514.0,27,5,2019,16,10,7,35
696,6,6,6,510,1.0,6,6838.0,9,4,2019,1,30,17,0
697,3,3,3,135,0.0,3,3858.0,18,3,2019,15,35,13,20
698,6,6,6,760,1.0,6,6795.0,15,6,2019,1,30,12,50
699,4,4,4,505,2.0,4,16263.0,27,5,2019,4,25,20,0
700,1,1,1,1540,1.0,1,8576.0,9,5,2019,18,30,16,50
701,1,1,1,165,0.0,1,5228.0,6,5,2019,12,45,10,0
702,4,4,4,1760,2.0,4,16704.0,1,5,2019,4,25,23,5
703,3,3,3,160,0.0,3,8872.0,24,3,2019,23,5,20,25
704,2,2,2,170,0.0,2,3898.0,3,5,2019,14,30,11,40
705,8,8,8,140,0.0,8,3332.0,21,3,2019,20,5,17,45
706,4,4,4,435,1.0,4,5608.0,21,5,2019,17,35,10,20
707,4,4,4,1215,1.0,4,13941.0,9,5,2019,4,40,8,25
708,6,6,6,705,1.0,6,9100.0,21,3,2019,19,15,7,30
709,10,10,10,155,0.0,10,4878.0,15,6,2019,19,35,17,0
710,3,3,3,810,1.0,3,6416.0,1,6,2019,21,0,7,30
711,8,8,8,90,0.0,8,2017.0,12,5,2019,7,15,5,45
712,4,4,4,1475,2.0,4,10976.0,27,3,2019,19,45,19,10
713,4,4,4,1235,1.0,4,10031.0,24,3,2019,16,20,19,45
714,3,3,3,170,0.0,3,4462.0,18,3,2019,8,20,5,30
715,3,3,3,275,1.0,3,5073.0,1,4,2019,12,10,7,35
716,3,3,3,140,0.0,3,4326.0,27,3,2019,7,35,5,15
717,7,7,7,705,1.0,7,10161.0,21,3,2019,19,15,7,30
718,3,3,3,90,0.0,3,3175.0,12,6,2019,18,25,16,55
719,10,10,10,770,1.0,10,12312.0,24,3,2019,9,10,20,20
720,4,4,4,1470,2.0,4,12604.0,21,3,2019,18,50,18,20
721,6,6,6,690,1.0,6,10877.0,15,6,2019,19,0,7,30
722,3,3,3,240,1.0,3,4226.0,18,5,2019,10,20,6,20
723,4,4,4,660,1.0,4,5406.0,6,4,2019,19,0,8,0
724,3,3,3,325,1.0,3,8618.0,15,5,2019,7,25,2,0
725,3,3,3,155,0.0,3,4174.0,18,4,2019,19,50,17,15
726,2,2,2,310,1.0,2,10651.0,1,6,2019,19,35,14,25
727,4,4,4,610,1.0,4,5963.0,21,3,2019,4,25,18,15
728,4,4,4,1615,2.0,4,10368.0,12,6,2019,12,35,9,40
729,3,3,3,435,1.0,3,7681.0,6,3,2019,23,0,15,45
730,6,6,6,490,1.0,6,7485.0,21,5,2019,21,0,12,50
731,4,4,4,175,0.0,4,4544.0,3,4,2019,18,10,15,15
732,8,8,8,315,1.0,8,4649.0,15,4,2019,20,20,15,5
733,10,10,10,140,0.0,10,11982.0,12,5,2019,20,5,17,45
734,4,4,4,85,0.0,4,4995.0,24,6,2019,8,30,7,5
735,3,3,3,290,1.0,3,5069.0,9,5,2019,13,0,8,10
736,8,8,8,140,0.0,8,3873.0,1,6,2019,0,40,22,20
737,8,8,8,140,0.0,8,3873.0,27,4,2019,0,40,22,20
738,1,1,1,795,1.0,1,8907.0,27,5,2019,23,0,9,45
739,4,4,4,1150,1.0,4,10844.0,9,6,2019,16,20,21,10
740,4,4,4,1360,1.0,4,10844.0,15,5,2019,19,50,21,10
741,4,4,4,890,1.0,4,9663.0,6,5,2019,12,0,21,10
742,4,4,4,910,2.0,4,13292.0,1,6,2019,12,35,21,25
743,4,4,4,425,2.0,4,14441.0,12,6,2019,12,35,5,30
744,4,4,4,85,0.0,4,4050.0,9,6,2019,4,20,2,55
745,3,3,3,175,0.0,3,6144.0,9,3,2019,0,15,21,20
746,3,3,3,480,1.0,3,14871.0,6,3,2019,15,30,7,30
747,0,0,0,165,0.0,0,4483.0,18,4,2019,13,55,11,10
748,3,3,3,895,1.0,3,6979.0,15,5,2019,1,30,10,35
749,4,4,4,90,0.0,4,8040.0,27,6,2019,11,50,10,20
750,3,3,3,975,1.0,3,7048.0,1,6,2019,1,30,9,15
751,8,8,8,170,0.0,8,3573.0,27,6,2019,12,20,9,30
752,3,3,3,300,1.0,3,5054.0,27,5,2019,21,0,16,0
753,1,1,1,1335,1.0,1,8582.0,1,6,2019,19,15,21,0
754,0,0,0,330,1.0,0,8759.0,9,6,2019,13,25,7,55
755,3,3,3,515,1.0,3,6442.0,27,4,2019,16,10,7,35
756,1,1,1,925,1.0,1,8879.0,18,5,2019,19,15,3,50
757,4,4,4,1260,1.0,4,10031.0,24,3,2019,18,10,21,10
758,4,4,4,810,2.0,4,10368.0,3,6,2019,19,0,5,30
759,3,3,3,170,0.0,3,3943.0,24,6,2019,15,50,13,0
760,3,3,3,405,1.0,3,14871.0,3,3,2019,11,30,4,45
761,4,4,4,90,0.0,4,4995.0,18,6,2019,10,15,8,45
762,6,6,6,520,1.0,6,10791.0,24,6,2019,19,0,10,20
763,8,8,8,90,0.0,8,2753.0,3,6,2019,7,15,5,45
764,3,3,3,170,0.0,3,4423.0,9,4,2019,13,0,10,10
765,0,0,0,155,0.0,0,4409.0,27,5,2019,12,55,10,20
